X[s],"Trigno IM sensor 3: EMG 3 (IM)",X[s],"Trigno IM sensor 3: Mag 3.Z (IM)",X[s],"Trigno IM sensor 4: EMG 4 (IM)",X[s],"Trigno IM sensor 4: Mag 4.Z (IM)"
0.2673,-3.390555E-05,4.0095,0,0.2673,-6.61326E-05,4.0095,0
0.2682,-8.392462E-06,4.023,0,0.2682,-0.0001030594,4.023,0
0.2691,-4.028382E-05,4.0365,0,0.2691,-2.987716E-05,4.0365,0
0.27,-2.21561E-05,4.05,0,0.27,2.349889E-06,4.05,0
0.2709,7.049668E-06,4.0635,0,0.2709,-5.035477E-06,4.0635,0
0.2718,1.644922E-05,4.077,0,0.2718,1.409934E-05,4.077,0
0.2727,-3.021286E-06,4.0905,0,0.2727,5.841154E-05,4.0905,0
0.2736,4.733349E-05,4.104,0,0.2736,4.263371E-05,4.104,0
0.2745,6.71397E-05,4.1175,0,0.2745,-4.766919E-05,4.1175,0
0.2754,3.121996E-05,4.131,0,0.2754,-7.217517E-05,4.131,0
0.2763,2.887007E-05,4.1445,0,0.2763,-0.000144686,4.1445,0
0.2772,4.36408E-05,4.158,0,0.2772,-0.0002124971,4.158,0
0.2781,2.920577E-05,4.1715,0,0.2781,-0.0001769131,4.1715,0
0.279,-9.903105E-05,4.185,0,0.279,-4.800488E-05,4.185,0
0.2799,-4.263371E-05,4.1985,0,0.2799,7.083238E-05,4.1985,0
0.2808,2.450599E-05,4.212,0,0.2808,0.0001728847,4.212,0
0.2817,1.577783E-05,4.2255,0,0.2817,0.0002504311,4.2255,0
0.2826,3.021286E-05,4.239,0,0.2826,0.0001705348,4.239,0
0.2835,1.376364E-05,4.2525,0,0.2835,7.217517E-05,4.2525,0
0.2844,-8.392462E-06,4.266,0,0.2844,1.510643E-05,4.266,0
0.2853,-2.853437E-05,4.2795,0,0.2853,-3.021286E-05,4.2795,0
0.2862,-4.129091E-05,4.293,0,0.2862,-2.18204E-05,4.293,0
0.2871,2.24918E-05,4.3065,0,0.2871,-2.450599E-05,4.3065,0
0.288,1.309224E-05,4.32,0,0.288,-4.29694E-05,4.32,0
0.2889,-1.678492E-06,4.3335,0,0.2889,-7.553216E-05,4.3335,0
0.2898,3.894102E-05,4.347,0,0.2898,-5.304036E-05,4.347,0
0.2907,2.1149E-05,4.3605,0,0.2907,-4.36408E-05,4.3605,0
0.2916,0.0001685206,4.374,0,0.2916,-8.157473E-05,4.374,0
0.2925,0.0001285725,4.3875,0,0.2925,-6.814679E-05,4.3875,0
0.2934,-7.083238E-05,4.401,0,0.2934,-1.678492E-05,4.401,0
0.2943,-0.0002007477,4.4145,0,0.2943,-7.586786E-05,4.4145,0
0.2952,-0.0001910124,4.428,0,0.2952,-0.0001242084,4.428,0
